image_number,spa_R,spa_G,spa_B,triples_R,triples_G,triples_B,ws_R,ws_G,ws_B,,,,,,,Average,spa_R,spa_G,spa_B,triples_R,triples_G,triples_B,ws_R,ws_G,ws_B
0585x2,0.216,0.504,0.262,0.736842105263158,0.736842105263158,0.736842105263158,0.39,1.439,0.421,,,,,,,,,,,,,,,,
0586x2,0.191,0.492,0.211,0.736842105263158,0.736842105263158,0.736842105263158,0.381,1.377,0.382,,,,,,,,,,,,,,,,
0587x2,0.196,0.536,0.23,0.736842105263158,0.736842105263158,0.736842105263158,0.392,1.529,0.395,,,,,,,,,,,,,,,,
0588x2,0.208,0.541,0.257,0.736842105263158,0.736842105263158,0.736842105263158,0.391,1.515,0.416,,,,,,,,,,,,,,,,
0589x2,0.21,0.519,0.23,0.736842105263158,0.736842105263158,0.736842105263158,0.389,1.512,0.357,,,,,,,,,,,,,,,,
0590x2,0.203,0.488,0.224,0.736842105263158,0.736842105263158,0.736842105263158,0.39,1.357,0.38,,,,,,,,,,,,,,,,
0591x2,0.245,0.512,0.295,0.736842105263158,0.736842105263158,0.736842105263158,0.394,1.441,0.397,,,,,,,,,,,,,,,,
0592x2,0.208,0.524,0.25,0.736842105263158,0.736842105263158,0.736842105263158,0.392,1.482,0.392,,,,,,,,,,,,,,,,
0593x2,0.211,0.524,0.252,0.736842105263158,0.736842105263158,0.736842105263158,0.403,1.47,0.37,,,,,,,,,,,,,,,,
0594x2,0.219,0.534,0.281,0.736842105263158,0.736842105263158,0.736842105263158,0.394,1.499,0.41,,,,,,,,,,,,,,,,
0595x2,0.204,0.521,0.243,0.736842105263158,0.736842105263158,0.736842105263158,0.403,1.516,0.381,,,,,,,,,,,,,,,,
0596x2,0.208,0.544,0.225,0.736842105263158,0.736842105263158,0.736842105263158,0.408,1.52,0.422,,,,,,,,,,,,,,,,
0597x2,0.204,0.478,0.212,0.736842105263158,0.736842105263158,0.736842105263158,0.395,1.351,0.369,,,,,,,,,,,,,,,,
0598x2,0.225,0.523,0.253,0.736842105263158,0.736842105263158,0.736842105263158,0.394,1.468,0.388,,,,,,,,,,,,,,,,
0599x2,0.218,0.535,0.261,0.736842105263158,0.736842105263158,0.736842105263158,0.394,1.484,0.394,,,,,,,,,,,,,,,,
0600x2,0.188,0.523,0.223,0.736842105263158,0.736842105263158,0.736842105263158,0.395,1.491,0.379,,,,,,,,,,,,,,,,
0601x2,0.302,0.507,0.37,0.736842105263158,0.736842105263158,0.736842105263158,0.411,1.501,0.417,,,,,,,,,,,,,,,,
0602x2,0.182,0.514,0.243,0.736842105263158,0.736842105263158,0.736842105263158,0.384,1.505,0.384,,,,,,,,,,,,,,,,
0603x2,0.232,0.517,0.18,0.736842105263158,0.736842105263158,0.736842105263158,0.396,1.41,0.403,,,,,,,,,,,,,,,,
0604x2,0.176,0.534,0.157,0.736842105263158,0.736842105263158,0.736842105263158,0.37,1.497,0.375,,,,,,,,,,,,,,,,
0605x2,0.194,0.534,0.221,0.736842105263158,0.736842105263158,0.736842105263158,0.398,1.569,0.378,,,,,,,,,,,,,,,,
0606x2,0.213,0.524,0.225,0.736842105263158,0.736842105263158,0.736842105263158,0.375,1.481,0.389,,,,,,,,,,,,,,,,
0607x2,0.22,0.559,0.276,0.736842105263158,0.736842105263158,0.736842105263158,0.409,1.51,0.424,,,,,,,,,,,,,,,,
0608x2,0.17,0.468,0.202,0.736842105263158,0.736842105263158,0.736842105263158,0.379,1.349,0.373,,,,,,,,,,,,,,,,
0609x2,0.197,0.526,0.241,0.736842105263158,0.736842105263158,0.736842105263158,0.391,1.478,0.392,,,,,,,,,,,,,,,,
0610x2,0.208,0.551,0.24,0.736842105263158,0.736842105263158,0.736842105263158,0.39,1.53,0.403,,,,,,,,,,,,,,,,
0611x2,0.235,0.514,0.241,0.736842105263158,0.736842105263158,0.736842105263158,0.393,1.481,0.375,,,,,,,,,,,,,,,,
0612x2,0.186,0.529,0.216,0.736842105263158,0.736842105263158,0.736842105263158,0.409,1.461,0.415,,,,,,,,,,,,,,,,
0613x2,0.203,0.514,0.201,0.736842105263158,0.736842105263158,0.736842105263158,0.396,1.512,0.362,,,,,,,,,,,,,,,,
0614x2,0.198,0.478,0.215,0.736842105263158,0.736842105263158,0.736842105263158,0.377,1.343,0.38,,,,,,,,,,,,,,,,
0615x2,0.197,0.494,0.218,0.736842105263158,0.736842105263158,0.736842105263158,0.404,1.362,0.382,,,,,,,,,,,,,,,,
0616x2,0.195,0.552,0.204,0.736842105263158,0.736842105263158,0.736842105263158,0.4,1.51,0.399,,,,,,,,,,,,,,,,
0617x2,0.201,0.53,0.209,0.736842105263158,0.736842105263158,0.736842105263158,0.385,1.495,0.387,,,,,,,,,,,,,,,,
0618x2,0.201,0.539,0.263,0.736842105263158,0.736842105263158,0.736842105263158,0.405,1.472,0.4,,,,,,,,,,,,,,,,
0619x2,0.186,0.544,0.176,0.736842105263158,0.736842105263158,0.736842105263158,0.402,1.543,0.396,,,,,,,,,,,,,,,,
0620x2,0.204,0.534,0.233,0.736842105263158,0.736842105263158,0.736842105263158,0.39,1.5,0.401,,,,,,,,,,,,,,,,
0621x2,0.22,0.506,0.253,0.736842105263158,0.736842105263158,0.736842105263158,0.392,1.424,0.387,,,,,,,,,,,,,,,,
0622x2,0.213,0.54,0.24,0.736842105263158,0.736842105263158,0.736842105263158,0.402,1.481,0.41,,,,,,,,,,,,,,,,
0623x2,0.178,0.54,0.224,0.736842105263158,0.736842105263158,0.736842105263158,0.4,1.539,0.406,,,,,,,,,,,,,,,,
0624x2,0.183,0.489,0.178,0.736842105263158,0.736842105263158,0.736842105263158,0.39,1.332,0.374,,,,,,,,,,,,,,,,
0625x2,0.23,0.527,0.273,0.736842105263158,0.736842105263158,0.736842105263158,0.424,1.401,0.433,,,,,,,,,,,,,,,,
0626x2,0.189,0.519,0.2,0.736842105263158,0.736842105263158,0.736842105263158,0.383,1.453,0.388,,,,,,,,,,,,,,,,
0627x2,0.181,0.494,0.187,0.736842105263158,0.736842105263158,0.736842105263158,0.389,1.494,0.333,,,,,,,,,,,,,,,,
0628x2,0.215,0.556,0.196,0.736842105263158,0.736842105263158,0.736842105263158,0.387,1.489,0.383,,,,,,,,,,,,,,,,
0629x2,0.201,0.539,0.215,0.736842105263158,0.736842105263158,0.736842105263158,0.4,1.505,0.392,,,,,,,,,,,,,,,,
0630x2,0.202,0.55,0.228,0.736842105263158,0.736842105263158,0.736842105263158,0.4,1.542,0.42,,,,,,,,,,,,,,,,
0631x2,0.212,0.531,0.26,0.736842105263158,0.736842105263158,0.736842105263158,0.386,1.475,0.397,,,,,,,,,,,,,,,,
0632x2,0.208,0.537,0.24,0.736842105263158,0.736842105263158,0.736842105263158,0.393,1.479,0.4,,,,,,,,,,,,,,,,
0633x2,0.198,0.535,0.235,0.736842105263158,0.736842105263158,0.736842105263158,0.402,1.5,0.398,,,,,,,,,,,,,,,,
0634x2,0.223,0.545,0.214,0.736842105263158,0.736842105263158,0.736842105263158,0.402,1.52,0.41,,,,,,,,,,,,,,,,
0635x2,0.191,0.552,0.21,0.736842105263158,0.736842105263158,0.736842105263158,0.405,1.56,0.414,,,,,,,,,,,,,,,,
0636x2,0.216,0.547,0.247,0.736842105263158,0.736842105263158,0.736842105263158,0.391,1.415,0.419,,,,,,,,,,,,,,,,
0637x2,0.206,0.542,0.266,0.736842105263158,0.736842105263158,0.736842105263158,0.397,1.539,0.387,,,,,,,,,,,,,,,,
0638x2,0.209,0.532,0.25,0.736842105263158,0.736842105263158,0.736842105263158,0.393,1.517,0.412,,,,,,,,,,,,,,,,
0639x2,0.205,0.527,0.229,0.736842105263158,0.736842105263158,0.736842105263158,0.381,1.456,0.405,,,,,,,,,,,,,,,,
0640x2,0.23,0.544,0.325,0.736842105263158,0.736842105263158,0.736842105263158,0.39,1.477,0.411,,,,,,,,,,,,,,,,
0641x2,0.22,0.558,0.243,0.736842105263158,0.736842105263158,0.736842105263158,0.4,1.554,0.413,,,,,,,,,,,,,,,,
0642x2,0.2,0.535,0.214,0.736842105263158,0.736842105263158,0.736842105263158,0.392,1.518,0.386,,,,,,,,,,,,,,,,
0643x2,0.222,0.544,0.258,0.736842105263158,0.736842105263158,0.736842105263158,0.412,1.584,0.409,,,,,,,,,,,,,,,,
0644x2,0.211,0.517,0.237,0.736842105263158,0.736842105263158,0.736842105263158,0.393,1.498,0.398,,,,,,,,,,,,,,,,
0645x2,0.213,0.523,0.235,0.736842105263158,0.736842105263158,0.736842105263158,0.384,1.477,0.404,,,,,,,,,,,,,,,,
0646x2,0.206,0.547,0.231,0.736842105263158,0.736842105263158,0.736842105263158,0.401,1.507,0.398,,,,,,,,,,,,,,,,
0647x2,0.2,0.531,0.221,0.736842105263158,0.736842105263158,0.736842105263158,0.4,1.498,0.402,,,,,,,,,,,,,,,,
0648x2,0.191,0.532,0.215,0.736842105263158,0.736842105263158,0.736842105263158,0.392,1.486,0.416,,,,,,,,,,,,,,,,
0649x2,0.153,0.546,0.152,0.736842105263158,0.736842105263158,0.736842105263158,0.399,1.582,0.412,,,,,,,,,,,,,,,,
0650x2,0.199,0.529,0.218,0.736842105263158,0.736842105263158,0.736842105263158,0.407,1.566,0.387,,,,,,,,,,,,,,,,
0651x2,0.2,0.527,0.386,0.736842105263158,0.736842105263158,0.736842105263158,0.399,1.462,0.382,,,,,,,,,,,,,,,,
0652x2,0.23,0.526,0.226,0.736842105263158,0.736842105263158,0.736842105263158,0.397,1.501,0.39,,,,,,,,,,,,,,,,
0653x2,0.22,0.573,0.232,0.736842105263158,0.736842105263158,0.736842105263158,0.414,1.615,0.416,,,,,,,,,,,,,,,,
0654x2,0.224,0.525,0.247,0.736842105263158,0.736842105263158,0.736842105263158,0.388,1.5,0.39,,,,,,,,,,,,,,,,
0655x2,0.202,0.54,0.226,0.736842105263158,0.736842105263158,0.736842105263158,0.405,1.533,0.421,,,,,,,,,,,,,,,,
0656x2,0.225,0.518,0.267,0.736842105263158,0.736842105263158,0.736842105263158,0.393,1.486,0.365,,,,,,,,,,,,,,,,
0657x2,0.175,0.515,0.206,0.736842105263158,0.736842105263158,0.736842105263158,0.384,1.527,0.364,,,,,,,,,,,,,,,,
0658x2,0.18,0.512,0.188,0.736842105263158,0.736842105263158,0.736842105263158,0.398,1.506,0.368,,,,,,,,,,,,,,,,
0659x2,0.227,0.546,0.223,0.736842105263158,0.736842105263158,0.736842105263158,0.391,1.506,0.418,,,,,,,,,,,,,,,,
0660x2,0.2,0.537,0.235,0.736842105263158,0.736842105263158,0.736842105263158,0.418,1.498,0.442,,,,,,,,,,,,,,,,
0661x2,0.192,0.526,0.217,0.736842105263158,0.736842105263158,0.736842105263158,0.396,1.528,0.403,,,,,,,,,,,,,,,,
0662x2,0.209,0.534,0.237,0.736842105263158,0.736842105263158,0.736842105263158,0.396,1.488,0.399,,,,,,,,,,,,,,,,
0663x2,0.174,0.523,0.214,0.736842105263158,0.736842105263158,0.736842105263158,0.385,1.503,0.386,,,,,,,,,,,,,,,,
0664x2,0.205,0.538,0.226,0.736842105263158,0.736842105263158,0.736842105263158,0.4,1.584,0.395,,,,,,,,,,,,,,,,
0665x2,0.213,0.532,0.234,0.736842105263158,0.736842105263158,0.736842105263158,0.391,1.516,0.412,,,,,,,,,,,,,,,,
0666x2,0.194,0.51,0.224,0.736842105263158,0.736842105263158,0.736842105263158,0.386,1.435,0.383,,,,,,,,,,,,,,,,
0667x2,0.196,0.501,0.216,0.736842105263158,0.736842105263158,0.736842105263158,0.392,1.451,0.363,,,,,,,,,,,,,,,,
0668x2,0.179,0.486,0.207,0.736842105263158,0.736842105263158,0.736842105263158,0.374,1.482,0.339,,,,,,,,,,,,,,,,
0669x2,0.346,0.547,0.414,0.736842105263158,0.736842105263158,0.736842105263158,0.405,1.565,0.394,,,,,,,,,,,,,,,,
0670x2,0.189,0.487,0.212,0.736842105263158,0.736842105263158,0.736842105263158,0.398,1.337,0.401,,,,,,,,,,,,,,,,
0671x2,0.209,0.562,0.251,0.736842105263158,0.736842105263158,0.736842105263158,0.397,1.523,0.441,,,,,,,,,,,,,,,,
0672x2,0.21,0.536,0.23,0.736842105263158,0.736842105263158,0.736842105263158,0.398,1.497,0.406,,,,,,,,,,,,,,,,
0673x2,0.199,0.495,0.227,0.736842105263158,0.736842105263158,0.736842105263158,0.382,1.425,0.363,,,,,,,,,,,,,,,,
0674x2,0.197,0.528,0.227,0.736842105263158,0.736842105263158,0.736842105263158,0.4,1.496,0.408,,,,,,,,,,,,,,,,
0675x2,0.192,0.556,0.217,0.736842105263158,0.736842105263158,0.736842105263158,0.416,1.505,0.42,,,,,,,,,,,,,,,,
0676x2,0.198,0.516,0.216,0.736842105263158,0.736842105263158,0.736842105263158,0.39,1.515,0.369,,,,,,,,,,,,,,,,
0677x2,0.174,0.525,0.227,0.736842105263158,0.736842105263158,0.736842105263158,0.383,1.512,0.397,,,,,,,,,,,,,,,,
0678x2,0.196,0.55,0.232,0.736842105263158,0.736842105263158,0.736842105263158,0.395,1.525,0.386,,,,,,,,,,,,,,,,
0679x2,0.21,0.548,0.247,0.736842105263158,0.736842105263158,0.736842105263158,0.402,1.528,0.417,,,,,,,,,,,,,,,,
0680x2,0.197,0.519,0.264,0.736842105263158,0.736842105263158,0.736842105263158,0.393,1.421,0.397,,,,,,,,,,,,,,,,
0681x2,0.194,0.541,0.205,0.736842105263158,0.736842105263158,0.736842105263158,0.399,1.494,0.414,,,,,,,,,,,,,,,,
0682x2,0.177,0.491,0.24,0.736842105263158,0.736842105263158,0.736842105263158,0.392,1.484,0.359,,,,,,,,,,,,,,,,
0683x2,0.203,0.53,0.209,0.736842105263158,0.736842105263158,0.736842105263158,0.401,1.498,0.392,,,,,,,,,,,,,,,,
0684x2,0.19,0.514,0.216,0.736842105263158,0.736842105263158,0.736842105263158,0.376,1.468,0.37,,,,,,,,,,,,,,,,
0685x2,0.19,0.483,0.158,0.736842105263158,0.736842105263158,0.736842105263158,0.381,1.372,0.386,,,,,,,,,,,,,,,,
0686x2,0.191,0.54,0.209,0.736842105263158,0.736842105263158,0.736842105263158,0.398,1.501,0.407,,,,,,,,,,,,,,,,
0687x2,0.198,0.536,0.333,0.736842105263158,0.736842105263158,0.736842105263158,0.393,1.578,0.386,,,,,,,,,,,,,,,,
0688x2,0.217,0.538,0.234,0.736842105263158,0.736842105263158,0.736842105263158,0.406,1.503,0.404,,,,,,,,,,,,,,,,
0689x2,0.211,0.554,0.252,0.736842105263158,0.736842105263158,0.736842105263158,0.397,1.506,0.415,,,,,,,,,,,,,,,,
0690x2,0.193,0.505,0.218,0.736842105263158,0.736842105263158,0.736842105263158,0.384,1.349,0.407,,,,,,,,,,,,,,,,
0691x2,0.215,0.529,0.235,0.736842105263158,0.736842105263158,0.736842105263158,0.398,1.498,0.392,,,,,,,,,,,,,,,,
0692x2,0.21,0.533,0.239,0.736842105263158,0.736842105263158,0.736842105263158,0.397,1.494,0.392,,,,,,,,,,,,,,,,
0693x2,0.199,0.517,0.225,0.736842105263158,0.736842105263158,0.736842105263158,0.392,1.498,0.374,,,,,,,,,,,,,,,,
0694x2,0.186,0.503,0.174,0.736842105263158,0.736842105263158,0.736842105263158,0.411,1.401,0.402,,,,,,,,,,,,,,,,
0695x2,0.229,0.52,0.283,0.736842105263158,0.736842105263158,0.736842105263158,0.392,1.47,0.415,,,,,,,,,,,,,,,,
0696x2,0.198,0.483,0.222,0.736842105263158,0.736842105263158,0.736842105263158,0.384,1.336,0.398,,,,,,,,,,,,,,,,
0697x2,0.196,0.521,0.211,0.736842105263158,0.736842105263158,0.736842105263158,0.399,1.529,0.363,,,,,,,,,,,,,,,,
0698x2,0.202,0.564,0.24,0.736842105263158,0.736842105263158,0.736842105263158,0.395,1.644,0.366,,,,,,,,,,,,,,,,
0699x2,0.178,0.519,0.195,0.736842105263158,0.736842105263158,0.736842105263158,0.393,1.438,0.382,,,,,,,,,,,,,,,,
0700x2,0.182,0.542,0.221,0.736842105263158,0.736842105263158,0.736842105263158,0.385,1.578,0.373,,,,,,,,,,,,,,,,
0701x2,0.207,0.527,0.26,0.736842105263158,0.736842105263158,0.736842105263158,0.406,1.507,0.428,,,,,,,,,,,,,,,,
0702x2,0.213,0.534,0.236,0.736842105263158,0.736842105263158,0.736842105263158,0.401,1.499,0.4,,,,,,,,,,,,,,,,
0703x2,0.204,0.472,0.241,0.736842105263158,0.736842105263158,0.736842105263158,0.378,1.326,0.381,,,,,,,,,,,,,,,,
0704x2,0.187,0.524,0.181,0.736842105263158,0.736842105263158,0.736842105263158,0.392,1.479,0.385,,,,,,,,,,,,,,,,
0705x2,0.216,0.534,0.257,0.736842105263158,0.736842105263158,0.736842105263158,0.399,1.488,0.405,,,,,,,,,,,,,,,,
0706x2,0.192,0.517,0.245,0.736842105263158,0.736842105263158,0.736842105263158,0.383,1.474,0.377,,,,,,,,,,,,,,,,
0707x2,0.236,0.529,0.255,0.736842105263158,0.736842105263158,0.736842105263158,0.408,1.532,0.393,,,,,,,,,,,,,,,,
0708x2,0.2,0.533,0.234,0.736842105263158,0.736842105263158,0.736842105263158,0.403,1.494,0.411,,,,,,,,,,,,,,,,
0709x2,0.182,0.501,0.206,0.736842105263158,0.736842105263158,0.736842105263158,0.398,1.52,0.384,,,,,,,,,,,,,,,,
0710x2,0.236,0.488,0.281,0.736842105263158,0.736842105263158,0.736842105263158,0.378,1.428,0.364,,,,,,,,,,,,,,,,
0711x2,0.202,0.544,0.228,0.736842105263158,0.736842105263158,0.736842105263158,0.4,1.545,0.412,,,,,,,,,,,,,,,,
0712x2,0.171,0.54,0.248,0.736842105263158,0.736842105263158,0.736842105263158,0.396,1.588,0.351,,,,,,,,,,,,,,,,
0713x2,0.205,0.53,0.277,0.736842105263158,0.736842105263158,0.736842105263158,0.391,1.448,0.411,,,,,,,,,,,,,,,,
0714x2,0.194,0.529,0.207,0.736842105263158,0.736842105263158,0.736842105263158,0.39,1.563,0.382,,,,,,,,,,,,,,,,
0715x2,0.235,0.54,0.283,0.736842105263158,0.736842105263158,0.736842105263158,0.397,1.499,0.397,,,,,,,,,,,,,,,,
0716x2,0.181,0.568,0.181,0.736842105263158,0.736842105263158,0.736842105263158,0.406,1.749,0.349,,,,,,,,,,,,,,,,
0717x2,0.212,0.511,0.252,0.736842105263158,0.736842105263158,0.736842105263158,0.39,1.465,0.38,,,,,,,,,,,,,,,,
0718x2,0.214,0.535,0.235,0.736842105263158,0.736842105263158,0.736842105263158,0.39,1.466,0.386,,,,,,,,,,,,,,,,
0719x2,0.185,0.524,0.198,0.736842105263158,0.736842105263158,0.736842105263158,0.391,1.518,0.392,,,,,,,,,,,,,,,,
0720x2,0.197,0.528,0.22,0.736842105263158,0.736842105263158,0.736842105263158,0.411,1.501,0.374,,,,,,,,,,,,,,,,
0721x2,0.222,0.535,0.275,0.736842105263158,0.736842105263158,0.736842105263158,0.39,1.485,0.402,,,,,,,,,,,,,,,,
0722x2,0.196,0.528,0.216,0.736842105263158,0.736842105263158,0.736842105263158,0.39,1.485,0.399,,,,,,,,,,,,,,,,
0723x2,0.191,0.511,0.217,0.736842105263158,0.736842105263158,0.736842105263158,0.398,1.499,0.38,,,,,,,,,,,,,,,,
0724x2,0.191,0.451,0.2,0.736842105263158,0.736842105263158,0.736842105263158,0.387,1.333,0.357,,,,,,,,,,,,,,,,
0725x2,0.189,0.538,0.209,0.736842105263158,0.736842105263158,0.736842105263158,0.385,1.479,0.4,,,,,,,,,,,,,,,,
0726x2,0.212,0.505,0.233,0.736842105263158,0.736842105263158,0.736842105263158,0.391,1.438,0.377,,,,,,,,,,,,,,,,
0727x2,0.201,0.533,0.226,0.736842105263158,0.736842105263158,0.736842105263158,0.392,1.499,0.397,,,,,,,,,,,,,,,,
0728x2,0.205,0.529,0.243,0.736842105263158,0.736842105263158,0.736842105263158,0.402,1.493,0.411,,,,,,,,,,,,,,,,
0729x2,0.248,0.53,0.269,0.736842105263158,0.736842105263158,0.736842105263158,0.398,1.501,0.417,,,,,,,,,,,,,,,,
0730x2,0.237,0.531,0.268,0.736842105263158,0.736842105263158,0.736842105263158,0.411,1.54,0.404,,,,,,,,,,,,,,,,
0731x2,0.215,0.529,0.255,0.736842105263158,0.736842105263158,0.736842105263158,0.386,1.526,0.374,,,,,,,,,,,,,,,,
0732x2,0.229,0.515,0.286,0.736842105263158,0.736842105263158,0.736842105263158,0.39,1.499,0.365,,,,,,,,,,,,,,,,
0733x2,0.221,0.518,0.252,0.736842105263158,0.736842105263158,0.736842105263158,0.397,1.442,0.4,,,,,,,,,,,,,,,,
0734x2,0.182,0.495,0.192,0.736842105263158,0.736842105263158,0.736842105263158,0.408,1.398,0.395,,,,,,,,,,,,,,,,
0735x2,0.189,0.54,0.225,0.736842105263158,0.736842105263158,0.736842105263158,0.4,1.537,0.395,,,,,,,,,,,,,,,,
0736x2,0.218,0.527,0.284,0.736842105263158,0.736842105263158,0.736842105263158,0.39,1.515,0.401,,,,,,,,,,,,,,,,
0737x2,0.192,0.522,0.22,0.736842105263158,0.736842105263158,0.736842105263158,0.386,1.509,0.384,,,,,,,,,,,,,,,,
0738x2,0.192,0.523,0.198,0.736842105263158,0.736842105263158,0.736842105263158,0.39,1.487,0.395,,,,,,,,,,,,,,,,
0739x2,0.24,0.543,0.247,0.736842105263158,0.736842105263158,0.736842105263158,0.403,1.529,0.4,,,,,,,,,,,,,,,,
0740x2,0.175,0.53,0.197,0.736842105263158,0.736842105263158,0.736842105263158,0.404,1.506,0.403,,,,,,,,,,,,,,,,
0741x2,0.201,0.479,0.224,0.736842105263158,0.736842105263158,0.736842105263158,0.388,1.324,0.396,,,,,,,,,,,,,,,,
0742x2,0.195,0.508,0.225,0.736842105263158,0.736842105263158,0.736842105263158,0.392,1.494,0.377,,,,,,,,,,,,,,,,
0743x2,0.192,0.546,0.214,0.736842105263158,0.736842105263158,0.736842105263158,0.399,1.486,0.411,,,,,,,,,,,,,,,,
0744x2,0.154,0.526,0.203,0.736842105263158,0.736842105263158,0.736842105263158,0.399,1.508,0.384,,,,,,,,,,,,,,,,
0745x2,0.24,0.528,0.32,0.736842105263158,0.736842105263158,0.736842105263158,0.378,1.371,0.39,,,,,,,,,,,,,,,,
0746x2,0.215,0.522,0.232,0.736842105263158,0.736842105263158,0.736842105263158,0.4,1.485,0.401,,,,,,,,,,,,,,,,
0747x2,0.178,0.529,0.193,0.736842105263158,0.736842105263158,0.736842105263158,0.397,1.573,0.384,,,,,,,,,,,,,,,,
0748x2,0.209,0.523,0.261,0.736842105263158,0.736842105263158,0.736842105263158,0.396,1.532,0.387,,,,,,,,,,,,,,,,
0749x2,0.196,0.538,0.229,0.736842105263158,0.736842105263158,0.736842105263158,0.398,1.48,0.422,,,,,,,,,,,,,,,,
0750x2,0.188,0.522,0.228,0.736842105263158,0.736842105263158,0.736842105263158,0.384,1.477,0.384,,,,,,,,,,,,,,,,
0751x2,0.207,0.517,0.259,0.736842105263158,0.736842105263158,0.736842105263158,0.387,1.482,0.374,,,,,,,,,,,,,,,,
0752x2,0.188,0.445,0.205,0.736842105263158,0.736842105263158,0.736842105263158,0.382,1.298,0.335,,,,,,,,,,,,,,,,
0753x2,0.204,0.536,0.247,0.736842105263158,0.736842105263158,0.736842105263158,0.388,1.52,0.378,,,,,,,,,,,,,,,,
0754x2,0.201,0.523,0.239,0.736842105263158,0.736842105263158,0.736842105263158,0.398,1.487,0.379,,,,,,,,,,,,,,,,
0755x2,0.229,0.531,0.276,0.736842105263158,0.736842105263158,0.736842105263158,0.392,1.451,0.384,,,,,,,,,,,,,,,,
0756x2,0.192,0.525,0.211,0.736842105263158,0.736842105263158,0.736842105263158,0.398,1.483,0.388,,,,,,,,,,,,,,,,
0757x2,0.184,0.484,0.219,0.736842105263158,0.736842105263158,0.736842105263158,0.375,1.342,0.396,,,,,,,,,,,,,,,,
0758x2,0.168,0.508,0.196,0.736842105263158,0.736842105263158,0.736842105263158,0.401,1.446,0.386,,,,,,,,,,,,,,,,
0759x2,0.213,0.536,0.222,0.736842105263158,0.736842105263158,0.736842105263158,0.39,1.5,0.387,,,,,,,,,,,,,,,,
0760x2,0.198,0.538,0.23,0.736842105263158,0.736842105263158,0.736842105263158,0.405,1.397,0.419,,,,,,,,,,,,,,,,
0761x2,0.157,0.516,0.152,0.736842105263158,0.736842105263158,0.736842105263158,0.402,1.556,0.379,,,,,,,,,,,,,,,,
0762x2,0.052,0.52,,0.736842105263158,0.736842105263158,0.736842105263158,0.403,1.474,0.411,,,,,,,,,,,,,,,,
0763x2,0.232,0.542,0.27,0.736842105263158,0.736842105263158,0.736842105263158,0.395,1.555,0.39,,,,,,,,,,,,,,,,
0764x2,0.206,0.519,0.221,0.736842105263158,0.736842105263158,0.736842105263158,0.405,1.488,0.409,,,,,,,,,,,,,,,,
0765x2,0.222,0.526,0.251,0.736842105263158,0.736842105263158,0.736842105263158,0.392,1.482,0.383,,,,,,,,,,,,,,,,
0766x2,0.171,0.518,0.164,0.736842105263158,0.736842105263158,0.736842105263158,0.387,1.497,0.364,,,,,,,,,,,,,,,,
0767x2,0.204,0.543,0.196,0.736842105263158,0.736842105263158,0.736842105263158,0.394,1.521,0.396,,,,,,,,,,,,,,,,
0768x2,0.215,0.532,0.237,0.736842105263158,0.736842105263158,0.736842105263158,0.395,1.485,0.404,,,,,,,,,,,,,,,,
0769x2,0.181,0.528,0.206,0.736842105263158,0.736842105263158,0.736842105263158,0.399,1.506,0.414,,,,,,,,,,,,,,,,
0770x2,0.184,0.518,0.197,0.736842105263158,0.736842105263158,0.736842105263158,0.395,1.467,0.372,,,,,,,,,,,,,,,,
0771x2,0.203,0.537,0.223,0.736842105263158,0.736842105263158,0.736842105263158,0.405,1.52,0.4,,,,,,,,,,,,,,,,
0772x2,0.233,0.509,0.246,0.736842105263158,0.736842105263158,0.736842105263158,0.395,1.474,0.38,,,,,,,,,,,,,,,,
0773x2,0.204,0.553,0.235,0.736842105263158,0.736842105263158,0.736842105263158,0.404,1.527,0.434,,,,,,,,,,,,,,,,
0774x2,0.328,0.536,0.281,0.736842105263158,0.736842105263158,0.736842105263158,0.42,1.52,0.417,,,,,,,,,,,,,,,,
0775x2,0.197,0.508,0.207,0.736842105263158,0.736842105263158,0.736842105263158,0.392,1.521,0.353,,,,,,,,,,,,,,,,
0776x2,0.207,0.521,0.257,0.736842105263158,0.736842105263158,0.736842105263158,0.395,1.537,0.391,,,,,,,,,,,,,,,,
0777x2,0.205,0.54,0.233,0.736842105263158,0.736842105263158,0.736842105263158,0.393,1.558,0.375,,,,,,,,,,,,,,,,
0778x2,0.212,0.524,0.216,0.736842105263158,0.736842105263158,0.736842105263158,0.402,1.495,0.383,,,,,,,,,,,,,,,,
0779x2,0.211,0.518,0.244,0.736842105263158,0.736842105263158,0.736842105263158,0.393,1.471,0.389,,,,,,,,,,,,,,,,
0780x2,0.222,0.506,0.224,0.736842105263158,0.736842105263158,0.736842105263158,0.386,1.449,0.372,,,,,,,,,,,,,,,,
0781x2,0.205,0.536,0.248,0.736842105263158,0.736842105263158,0.736842105263158,0.387,1.477,0.409,,,,,,,,,,,,,,,,
0782x2,0.214,0.511,0.222,0.736842105263158,0.736842105263158,0.736842105263158,0.408,1.484,0.378,,,,,,,,,,,,,,,,
0783x2,0.238,0.538,0.276,0.736842105263158,0.736842105263158,0.736842105263158,0.397,1.491,0.393,,,,,,,,,,,,,,,,
0784x2,0.209,0.521,0.217,0.736842105263158,0.736842105263158,0.736842105263158,0.401,1.482,0.392,,,,,,,,,,,,,,,,
0785x2,0.171,0.508,0.243,0.736842105263158,0.736842105263158,0.736842105263158,0.374,1.462,0.363,,,,,,,,,,,,,,,,
