image_number,spa_R,spa_G,spa_B,triples_R,triples_G,triples_B,ws_R,ws_G,ws_B,,,,,,Average,spa_R,spa_G,spa_B,triples_R,triples_G,triples_B,ws_R,ws_G,ws_B
0604x4,0.165,0.441,0.191,0.736842105263158,0.736842105263158,0.736842105263158,0.175,1.286,0.065,,,,,,,,,,,,,,,
0605x4,0.073,0.295,0.115,0.736842105263158,0.736842105263158,0.736842105263158,0.299,0.982,0.236,,,,,,,,,,,,,,,
0606x4,0.225,0.399,0.211,0.736842105263158,0.736842105263158,0.736842105263158,0.29,0.951,0.141,,,,,,,,,,,,,,,
0607x4,0.173,0.467,0.194,0.736842105263158,0.736842105263158,0.736842105263158,0.384,1.588,0.254,,,,,,,,,,,,,,,
0608x4,0.095,0.302,,0.736842105263158,0.736842105263158,0.736842105263158,0.316,0.981,0.196,,,,,,,,,,,,,,,
0609x4,0.126,0.323,0.132,0.736842105263158,0.736842105263158,0.736842105263158,0.271,1.099,0.202,,,,,,,,,,,,,,,
0610x4,0.164,0.412,0.137,0.736842105263158,0.736842105263158,0.736842105263158,0.338,1.305,0.262,,,,,,,,,,,,,,,
0611x4,0.143,0.273,0.16,0.736842105263158,0.736842105263158,0.736842105263158,0.268,0.893,0.176,,,,,,,,,,,,,,,
0612x4,0.145,0.368,0.111,0.736842105263158,0.736842105263158,0.736842105263158,0.363,1.289,0.181,,,,,,,,,,,,,,,
0613x4,0.118,0.301,0.07,0.359322363870292,0.736842105263158,0.736842105263158,0.252,0.837,0.172,,,,,,,,,,,,,,,
0614x4,0.158,0.306,0.131,0.736842105263158,0.736842105263158,0.736842105263158,0.32,1.015,0.194,,,,,,,,,,,,,,,
0615x4,0.169,0.334,0.115,0.736842105263158,0.736842105263158,0.736842105263158,0.365,1.131,0.23,,,,,,,,,,,,,,,
0616x4,0.145,0.382,0.103,0.736842105263158,0.736842105263158,0.736842105263158,0.309,1.329,0.168,,,,,,,,,,,,,,,
0617x4,0.183,0.337,0.14,0.736842105263158,0.736842105263158,0.736842105263158,0.289,1.121,0.179,,,,,,,,,,,,,,,
0618x4,0.147,0.372,0.18,0.736842105263158,0.736842105263158,0.736842105263158,0.328,1.242,0.25,,,,,,,,,,,,,,,
0619x4,0.092,0.366,,0.736842105263158,0.736842105263158,0.736842105263158,0.321,1.252,0.265,,,,,,,,,,,,,,,
0620x4,0.201,0.406,0.17,0.736842105263158,0.736842105263158,0.736842105263158,0.315,1.228,0.209,,,,,,,,,,,,,,,
0621x4,0.169,0.334,0.167,0.27275470224284,0.736842105263158,0.0525671960205536,0.262,0.985,0.241,,,,,,,,,,,,,,,
0622x4,0.212,0.384,0.145,0.736842105263158,0.736842105263158,0.736842105263158,0.318,1.273,0.223,,,,,,,,,,,,,,,
0623x4,,0.331,0.118,0.736842105263158,0.736842105263158,0.736842105263158,0.345,1.233,0.257,,,,,,,,,,,,,,,
0624x4,0.085,0.297,0.055,0.736842105263158,0.736842105263158,0.736842105263158,0.29,1.105,0.156,,,,,,,,,,,,,,,
0625x4,0.066,0.294,,0.736842105263158,0.736842105263158,0.736842105263158,0.379,1.097,0.262,,,,,,,,,,,,,,,
0626x4,0.105,0.334,0.063,0.736842105263158,0.736842105263158,0.736842105263158,0.307,1.18,0.222,,,,,,,,,,,,,,,
0627x4,,0.203,,0.384844458644492,0.736842105263158,0.736842105263158,0.259,0.736,0.131,,,,,,,,,,,,,,,
0628x4,0.152,0.347,,0.736842105263158,0.736842105263158,0.736842105263158,0.33,1.123,0.254,,,,,,,,,,,,,,,
0629x4,0.136,0.326,0.089,0.736842105263158,0.736842105263158,0.736842105263158,0.302,1.113,0.227,,,,,,,,,,,,,,,
0630x4,0.151,0.388,0.12,0.736842105263158,0.736842105263158,0.736842105263158,0.363,1.367,0.28,,,,,,,,,,,,,,,
0631x4,0.173,0.355,0.178,0.736842105263158,0.736842105263158,0.736842105263158,0.313,1.159,0.228,,,,,,,,,,,,,,,
0632x4,0.162,0.373,0.133,0.736842105263158,0.736842105263158,0.736842105263158,0.229,1.184,0.175,,,,,,,,,,,,,,,
0633x4,0.142,0.392,0.124,0.736842105263158,0.736842105263158,0.736842105263158,0.344,1.302,0.248,,,,,,,,,,,,,,,
0634x4,0.229,0.447,0.108,0.736842105263158,0.736842105263158,0.736842105263158,0.373,1.301,0.201,,,,,,,,,,,,,,,
0635x4,0.105,0.35,0.08,0.736842105263158,0.736842105263158,0.736842105263158,0.338,1.177,0.234,,,,,,,,,,,,,,,
0636x4,0.199,0.455,0.182,0.736842105263158,0.736842105263158,0.736842105263158,0.38,1.559,0.245,,,,,,,,,,,,,,,
0637x4,0.169,0.383,0.246,0.736842105263158,0.736842105263158,0.736842105263158,0.317,1.145,0.26,,,,,,,,,,,,,,,
0638x4,0.16,0.372,0.123,0.736842105263158,0.736842105263158,0.736842105263158,0.349,1.243,0.267,,,,,,,,,,,,,,,
0639x4,0.152,0.379,0.141,0.736842105263158,0.736842105263158,0.736842105263158,0.342,1.271,0.158,,,,,,,,,,,,,,,
0640x4,0.135,0.393,0.216,0.736842105263158,0.736842105263158,0.736842105263158,0.333,1.283,0.26,,,,,,,,,,,,,,,
0641x4,0.156,0.366,0.121,0.736842105263158,0.736842105263158,0.736842105263158,0.348,1.215,0.256,,,,,,,,,,,,,,,
0642x4,0.126,0.363,0.124,0.736842105263158,0.736842105263158,0.736842105263158,0.276,1.064,0.203,,,,,,,,,,,,,,,
0643x4,0.154,0.356,0.157,0.736842105263158,0.736842105263158,0.736842105263158,0.391,1.229,0.329,,,,,,,,,,,,,,,
0644x4,0.201,0.375,0.184,0.736842105263158,0.736842105263158,0.736842105263158,0.296,1.238,0.227,,,,,,,,,,,,,,,
0645x4,0.184,0.363,0.141,0.736842105263158,0.736842105263158,0.736842105263158,0.292,1.17,0.215,,,,,,,,,,,,,,,
0646x4,0.16,0.396,0.126,0.736842105263158,0.736842105263158,0.736842105263158,0.323,1.274,0.233,,,,,,,,,,,,,,,
0647x4,0.139,0.319,0.122,0.736842105263158,0.736842105263158,0.736842105263158,0.299,1.18,0.108,,,,,,,,,,,,,,,
0648x4,0.144,0.353,0.063,0.736842105263158,0.736842105263158,0.736842105263158,0.337,1.273,0.218,,,,,,,,,,,,,,,
0649x4,,0.43,,0.736842105263158,0.736842105263158,0.736842105263158,0.291,1.298,0.236,,,,,,,,,,,,,,,
0650x4,0.116,0.289,0.084,0.736842105263158,0.736842105263158,0.736842105263158,0.298,0.987,0.219,,,,,,,,,,,,,,,
0651x4,0.128,0.422,0.537,0.736842105263158,0.736842105263158,0.736842105263158,0.409,1.323,0.246,,,,,,,,,,,,,,,
0652x4,0.237,0.339,0.108,0.736842105263158,0.736842105263158,0.736842105263158,0.279,0.974,0.197,,,,,,,,,,,,,,,
0653x4,0.163,0.379,0.117,0.736842105263158,0.736842105263158,0.736842105263158,0.411,1.263,0.281,,,,,,,,,,,,,,,
0654x4,0.171,0.318,0.13,0.736842105263158,0.736842105263158,0.736842105263158,0.299,1.002,0.217,,,,,,,,,,,,,,,
0655x4,0.099,0.351,0.104,0.736842105263158,0.736842105263158,0.736842105263158,0.366,1.355,0.282,,,,,,,,,,,,,,,
0656x4,0.144,0.27,0.223,0.736842105263158,0.736842105263158,0.736842105263158,0.234,0.893,0.183,,,,,,,,,,,,,,,
0657x4,0.075,0.263,,0.736842105263158,0.736842105263158,0.736842105263158,0.273,0.901,0.206,,,,,,,,,,,,,,,
0658x4,,0.254,,0.736842105263158,0.736842105263158,0.736842105263158,0.284,0.903,0.192,,,,,,,,,,,,,,,
0659x4,0.174,0.458,0.201,0.736842105263158,0.736842105263158,0.736842105263158,0.307,1.261,0.245,,,,,,,,,,,,,,,
0660x4,0.106,0.364,,0.736842105263158,0.736842105263158,0.736842105263158,0.382,1.401,0.253,,,,,,,,,,,,,,,
0661x4,0.118,0.339,0.07,0.736842105263158,0.736842105263158,0.736842105263158,0.321,1.221,0.212,,,,,,,,,,,,,,,
0662x4,0.134,0.352,0.124,0.736842105263158,0.736842105263158,0.736842105263158,0.289,1.123,0.237,,,,,,,,,,,,,,,
0663x4,,0.237,,0.736842105263158,0.736842105263158,0.736842105263158,0.29,0.971,0.232,,,,,,,,,,,,,,,
0664x4,0.156,0.391,0.113,0.736842105263158,0.736842105263158,0.736842105263158,0.305,1.126,0.228,,,,,,,,,,,,,,,
0665x4,0.148,0.342,0.119,0.736842105263158,0.736842105263158,0.736842105263158,0.314,1.188,0.241,,,,,,,,,,,,,,,
0666x4,0.143,0.318,0.094,0.736842105263158,0.736842105263158,0.736842105263158,0.327,1.019,0.247,,,,,,,,,,,,,,,
0667x4,0.123,0.293,0.081,0.363077735343781,0.736842105263158,0.736842105263158,0.238,0.929,0.146,,,,,,,,,,,,,,,
0668x4,,0.211,0.09,0.292546017513161,0.736842105263158,0.736842105263158,0.236,0.743,0.154,,,,,,,,,,,,,,,
0669x4,0.494,0.493,0.486,0.736842105263158,0.736842105263158,0.736842105263158,0.348,1.191,0.234,,,,,,,,,,,,,,,
0670x4,0.105,0.333,0.085,0.736842105263158,0.736842105263158,0.736842105263158,0.324,1.14,0.222,,,,,,,,,,,,,,,
0671x4,0.249,0.451,0.24,0.736842105263158,0.736842105263158,0.736842105263158,0.366,1.467,0.257,,,,,,,,,,,,,,,
0672x4,0.143,0.32,0.116,0.736842105263158,0.736842105263158,0.736842105263158,0.332,1.098,0.211,,,,,,,,,,,,,,,
0673x4,0.104,0.269,0.123,0.312503386558872,0.736842105263158,0.736842105263158,0.224,0.885,0.138,,,,,,,,,,,,,,,
0674x4,0.127,0.367,0.127,0.736842105263158,0.736842105263158,0.736842105263158,0.34,1.329,0.257,,,,,,,,,,,,,,,
0675x4,0.132,0.341,,0.736842105263158,0.736842105263158,0.736842105263158,0.358,1.305,0.257,,,,,,,,,,,,,,,
0676x4,0.074,0.183,0.063,0.736842105263158,0.736842105263158,0.736842105263158,0.27,0.754,0.168,,,,,,,,,,,,,,,
0677x4,0.083,0.307,0.086,0.736842105263158,0.736842105263158,0.736842105263158,0.314,1.053,0.242,,,,,,,,,,,,,,,
0678x4,0.139,0.362,0.088,0.736842105263158,0.736842105263158,0.736842105263158,0.334,1.153,0.211,,,,,,,,,,,,,,,
0679x4,0.169,0.399,0.128,0.736842105263158,0.736842105263158,0.736842105263158,0.363,1.278,0.269,,,,,,,,,,,,,,,
0680x4,0.064,0.316,0.13,0.736842105263158,0.736842105263158,0.736842105263158,0.308,1.211,0.239,,,,,,,,,,,,,,,
0681x4,0.172,0.457,0.126,0.736842105263158,0.736842105263158,0.736842105263158,0.341,1.452,0.264,,,,,,,,,,,,,,,
0682x4,,0.236,0.134,0.736842105263158,0.736842105263158,0.736842105263158,0.255,0.901,0.164,,,,,,,,,,,,,,,
0683x4,0.122,0.306,,0.736842105263158,0.736842105263158,0.736842105263158,0.307,1.023,0.189,,,,,,,,,,,,,,,
0684x4,0.123,0.258,0.099,0.36946080873255,0.736842105263158,0.736842105263158,0.254,0.808,0.168,,,,,,,,,,,,,,,
0685x4,0.118,0.247,,0.316235137749225,0.736842105263158,0.736842105263158,0.244,0.936,0.151,,,,,,,,,,,,,,,
0686x4,0.095,0.337,,0.736842105263158,0.736842105263158,0.736842105263158,0.299,1.209,0.188,,,,,,,,,,,,,,,
0687x4,0.145,0.39,0.39,0.736842105263158,0.736842105263158,0.736842105263158,0.287,1.196,0.282,,,,,,,,,,,,,,,
0688x4,0.185,0.374,0.149,0.736842105263158,0.736842105263158,0.736842105263158,0.325,1.182,0.225,,,,,,,,,,,,,,,
0689x4,0.162,0.419,0.163,0.736842105263158,0.736842105263158,0.736842105263158,0.338,1.429,0.282,,,,,,,,,,,,,,,
0690x4,0.137,0.342,,0.736842105263158,0.736842105263158,0.736842105263158,0.36,1.123,0.22,,,,,,,,,,,,,,,
0691x4,0.153,0.319,0.108,0.736842105263158,0.736842105263158,0.736842105263158,0.307,1.055,0.209,,,,,,,,,,,,,,,
0692x4,0.174,0.374,0.137,0.736842105263158,0.736842105263158,0.736842105263158,0.312,1.156,0.222,,,,,,,,,,,,,,,
0693x4,0.137,0.346,0.14,0.736842105263158,0.736842105263158,0.736842105263158,0.303,1.049,0.233,,,,,,,,,,,,,,,
0694x4,0.115,0.276,,0.736842105263158,0.736842105263158,0.736842105263158,0.317,1.207,0.301,,,,,,,,,,,,,,,
0695x4,0.21,0.364,0.192,0.736842105263158,0.736842105263158,0.736842105263158,0.324,1.26,0.222,,,,,,,,,,,,,,,
0696x4,0.131,0.284,0.061,0.736842105263158,0.736842105263158,0.736842105263158,0.341,1.096,0.191,,,,,,,,,,,,,,,
0697x4,0.138,0.28,0.112,0.736842105263158,0.736842105263158,0.736842105263158,0.286,0.92,0.184,,,,,,,,,,,,,,,
0698x4,0.172,0.419,0.157,0.736842105263158,0.736842105263158,0.736842105263158,0.343,1.239,0.287,,,,,,,,,,,,,,,
0699x4,0.062,0.307,,0.736842105263158,0.736842105263158,0.736842105263158,0.293,1.037,0.196,,,,,,,,,,,,,,,
0700x4,0.145,0.398,0.082,0.172584031382001,0.736842105263158,0.736842105263158,0.363,1.281,0.258,,,,,,,,,,,,,,,
0701x4,0.163,0.348,0.13,0.736842105263158,0.736842105263158,0.736842105263158,0.377,1.316,0.255,,,,,,,,,,,,,,,
0702x4,0.166,0.359,0.143,0.736842105263158,0.736842105263158,0.736842105263158,0.313,1.192,0.195,,,,,,,,,,,,,,,
0703x4,0.116,0.286,0.099,0.299457083332676,0.736842105263158,0.736842105263158,0.279,0.915,0.22,,,,,,,,,,,,,,,
0704x4,,0.302,,0.736842105263158,0.736842105263158,0.736842105263158,0.272,1.223,0.195,,,,,,,,,,,,,,,
0705x4,0.154,0.321,0.128,0.736842105263158,0.736842105263158,0.736842105263158,0.322,1.128,0.227,,,,,,,,,,,,,,,
0706x4,0.069,0.261,0.122,0.736842105263158,0.736842105263158,0.736842105263158,0.255,0.929,0.199,,,,,,,,,,,,,,,
0707x4,0.18,0.32,0.169,0.736842105263158,0.736842105263158,0.736842105263158,0.318,1.089,0.222,,,,,,,,,,,,,,,
0708x4,0.15,0.394,0.124,0.736842105263158,0.736842105263158,0.736842105263158,0.338,1.279,0.219,,,,,,,,,,,,,,,
0709x4,,0.188,0.062,0.736842105263158,0.736842105263158,0.736842105263158,0.273,0.862,0.211,,,,,,,,,,,,,,,
0710x4,0.273,0.356,0.304,0.344804752651988,0.736842105263158,0.736842105263158,0.238,0.761,0.176,,,,,,,,,,,,,,,
0711x4,0.172,0.417,0.089,0.736842105263158,0.736842105263158,0.736842105263158,0.346,1.324,0.282,,,,,,,,,,,,,,,
0712x4,,0.293,0.156,0.736842105263158,0.736842105263158,0.736842105263158,0.317,0.935,0.209,,,,,,,,,,,,,,,
0713x4,0.146,0.373,0.195,0.736842105263158,0.736842105263158,0.736842105263158,0.329,1.272,0.213,,,,,,,,,,,,,,,
0714x4,0.066,0.249,,0.736842105263158,0.736842105263158,0.736842105263158,0.292,0.94,0.224,,,,,,,,,,,,,,,
0715x4,0.234,0.461,0.217,0.736842105263158,0.736842105263158,0.736842105263158,0.332,1.267,0.255,,,,,,,,,,,,,,,
0716x4,0.111,0.348,0.096,0.736842105263158,0.736842105263158,0.736842105263158,0.311,1.09,0.283,,,,,,,,,,,,,,,
0717x4,0.144,0.317,0.151,0.736842105263158,0.736842105263158,0.736842105263158,0.291,1.094,0.219,,,,,,,,,,,,,,,
0718x4,0.162,0.359,0.125,0.736842105263158,0.736842105263158,0.736842105263158,0.304,1.112,0.231,,,,,,,,,,,,,,,
0719x4,0.062,0.335,,0.736842105263158,0.736842105263158,0.736842105263158,0.297,1.226,0.277,,,,,,,,,,,,,,,
0720x4,0.095,0.272,0.081,0.736842105263158,0.736842105263158,0.736842105263158,0.277,0.956,0.188,,,,,,,,,,,,,,,
0721x4,0.213,0.365,0.246,0.736842105263158,0.736842105263158,0.736842105263158,0.293,1.194,0.211,,,,,,,,,,,,,,,
0722x4,0.125,0.353,0.091,0.736842105263158,0.736842105263158,0.736842105263158,0.305,1.18,0.224,,,,,,,,,,,,,,,
0723x4,0.096,0.282,0.073,0.736842105263158,0.736842105263158,0.736842105263158,0.296,0.99,0.178,,,,,,,,,,,,,,,
0724x4,0.109,0.207,0.06,0.736842105263158,0.736842105263158,0.736842105263158,0.264,0.759,0.142,,,,,,,,,,,,,,,
0725x4,0.12,0.369,,0.736842105263158,0.736842105263158,0.736842105263158,0.305,1.229,0.226,,,,,,,,,,,,,,,
0726x4,0.191,0.327,0.2,0.736842105263158,0.736842105263158,0.736842105263158,0.294,1.017,0.185,,,,,,,,,,,,,,,
0727x4,0.133,0.327,0.113,0.736842105263158,0.736842105263158,0.736842105263158,0.318,1.161,0.218,,,,,,,,,,,,,,,
0728x4,0.132,0.338,0.114,0.736842105263158,0.736842105263158,0.736842105263158,0.349,1.221,0.273,,,,,,,,,,,,,,,
0729x4,0.2,0.344,0.199,0.736842105263158,0.736842105263158,0.736842105263158,0.328,1.243,0.278,,,,,,,,,,,,,,,
0730x4,0.207,0.332,0.2,0.736842105263158,0.736842105263158,0.736842105263158,0.319,1.108,0.232,,,,,,,,,,,,,,,
0731x4,0.211,0.364,0.211,0.736842105263158,0.736842105263158,0.736842105263158,0.292,1.019,0.19,,,,,,,,,,,,,,,
0732x4,0.254,0.361,0.274,0.334300421925992,0.736842105263158,0.736842105263158,0.235,0.79,0.17,,,,,,,,,,,,,,,
0733x4,0.163,0.355,0.155,0.736842105263158,0.736842105263158,0.736842105263158,0.316,1.189,0.227,,,,,,,,,,,,,,,
0734x4,0.086,0.352,0.086,0.736842105263158,0.736842105263158,0.736842105263158,0.342,1.151,0.231,,,,,,,,,,,,,,,
0735x4,0.092,0.361,0.112,0.736842105263158,0.736842105263158,0.736842105263158,0.343,1.287,0.259,,,,,,,,,,,,,,,
0736x4,0.184,0.353,0.239,0.736842105263158,0.736842105263158,0.736842105263158,0.314,1.175,0.221,,,,,,,,,,,,,,,
0737x4,0.091,0.282,0.071,0.736842105263158,0.736842105263158,0.736842105263158,0.281,0.966,0.199,,,,,,,,,,,,,,,
0738x4,0.069,0.214,,0.736842105263158,0.736842105263158,0.736842105263158,0.293,1.002,0.208,,,,,,,,,,,,,,,
0739x4,0.225,0.427,0.205,0.736842105263158,0.736842105263158,0.736842105263158,0.32,1.327,0.234,,,,,,,,,,,,,,,
0740x4,0.064,0.37,,0.736842105263158,0.736842105263158,0.736842105263158,0.365,1.373,0.29,,,,,,,,,,,,,,,
0741x4,0.121,0.297,0.105,0.736842105263158,0.736842105263158,0.736842105263158,0.266,0.991,0.201,,,,,,,,,,,,,,,
0742x4,0.099,0.296,0.081,0.736842105263158,0.736842105263158,0.736842105263158,0.289,0.962,0.185,,,,,,,,,,,,,,,
0743x4,0.131,0.401,0.051,0.736842105263158,0.736842105263158,0.736842105263158,0.309,1.219,0.228,,,,,,,,,,,,,,,
0744x4,,0.275,,0.736842105263158,0.736842105263158,0.736842105263158,0.303,1.195,0.204,,,,,,,,,,,,,,,
0745x4,0.247,0.492,0.358,0.195638642938288,0.736842105263158,,0.329,1.225,0.172,,,,,,,,,,,,,,,
0746x4,0.188,0.348,0.13,0.736842105263158,0.736842105263158,0.736842105263158,0.293,1.012,0.231,,,,,,,,,,,,,,,
0747x4,0.087,0.314,0.065,0.736842105263158,0.736842105263158,0.736842105263158,0.304,1.097,0.219,,,,,,,,,,,,,,,
0748x4,0.119,0.363,0.127,0.736842105263158,0.736842105263158,0.736842105263158,0.315,1.118,0.234,,,,,,,,,,,,,,,
0749x4,0.187,0.409,0.169,0.736842105263158,0.736842105263158,0.736842105263158,0.331,1.427,0.225,,,,,,,,,,,,,,,
0750x4,0.082,0.279,0.096,0.736842105263158,0.736842105263158,0.736842105263158,0.313,1.055,0.216,,,,,,,,,,,,,,,
0751x4,0.11,0.279,0.167,0.736842105263158,0.736842105263158,0.736842105263158,0.275,0.91,0.19,,,,,,,,,,,,,,,
0752x4,0.063,0.203,0.097,0.736842105263158,0.736842105263158,0.736842105263158,0.219,0.572,0.139,,,,,,,,,,,,,,,
0753x4,0.141,0.305,0.145,0.736842105263158,0.736842105263158,0.736842105263158,0.264,0.968,0.188,,,,,,,,,,,,,,,
0754x4,0.122,0.275,0.113,0.736842105263158,0.736842105263158,0.736842105263158,0.248,0.967,0.197,,,,,,,,,,,,,,,
0755x4,0.252,0.456,0.317,0.736842105263158,0.736842105263158,0.736842105263158,0.285,1.125,0.161,,,,,,,,,,,,,,,
0756x4,0.093,0.295,,0.736842105263158,0.736842105263158,0.736842105263158,0.294,0.984,0.184,,,,,,,,,,,,,,,
0757x4,0.133,0.312,0.105,0.736842105263158,0.736842105263158,0.736842105263158,0.309,0.99,0.175,,,,,,,,,,,,,,,
0758x4,,0.29,,0.736842105263158,0.736842105263158,0.736842105263158,0.305,1.061,0.177,,,,,,,,,,,,,,,
0759x4,0.108,0.327,0.091,0.736842105263158,0.736842105263158,0.736842105263158,0.277,1.006,0.205,,,,,,,,,,,,,,,
0760x4,0.204,0.424,0.175,0.736842105263158,0.736842105263158,0.736842105263158,0.342,1.3,0.222,,,,,,,,,,,,,,,
0761x4,,0.268,,0.736842105263158,0.736842105263158,0.736842105263158,0.311,1.094,0.234,,,,,,,,,,,,,,,
0762x4,,0.217,,0.736842105263158,0.736842105263158,0.736842105263158,0.338,1.244,0.245,,,,,,,,,,,,,,,
0763x4,0.212,0.376,0.207,0.736842105263158,0.736842105263158,0.736842105263158,0.338,1.206,0.251,,,,,,,,,,,,,,,
0764x4,0.098,0.292,0.106,0.736842105263158,0.736842105263158,0.736842105263158,0.329,1.187,0.233,,,,,,,,,,,,,,,
0765x4,0.188,0.342,0.198,0.736842105263158,0.736842105263158,0.736842105263158,0.283,1.114,0.21,,,,,,,,,,,,,,,
0766x4,0.152,0.321,,0.736842105263158,0.736842105263158,0.736842105263158,0.261,1.142,0.16,,,,,,,,,,,,,,,
0767x4,0.19,0.371,,0.736842105263158,0.736842105263158,0.736842105263158,0.319,1.136,0.227,,,,,,,,,,,,,,,
0768x4,0.172,0.347,0.123,0.736842105263158,0.736842105263158,0.736842105263158,0.343,1.193,0.23,,,,,,,,,,,,,,,
0769x4,0.06,0.357,,0.736842105263158,0.736842105263158,0.736842105263158,0.311,1.352,0.295,,,,,,,,,,,,,,,
0770x4,0.13,0.37,0.067,0.273260677762842,0.736842105263158,0.736842105263158,0.249,1.106,0.176,,,,,,,,,,,,,,,
0771x4,0.163,0.373,0.133,0.736842105263158,0.736842105263158,0.736842105263158,0.359,1.329,0.244,,,,,,,,,,,,,,,
0772x4,0.164,0.299,0.175,0.736842105263158,0.736842105263158,0.736842105263158,0.265,0.912,0.194,,,,,,,,,,,,,,,
0773x4,0.166,0.377,,0.736842105263158,0.736842105263158,0.736842105263158,0.371,1.223,0.33,,,,,,,,,,,,,,,
0774x4,0.422,0.486,0.333,0.736842105263158,0.736842105263158,0.736842105263158,0.383,1.331,0.215,,,,,,,,,,,,,,,
0775x4,0.141,0.266,0.105,0.382910891888071,0.736842105263158,0.736842105263158,0.246,0.704,0.157,,,,,,,,,,,,,,,
0776x4,0.17,0.323,0.148,0.299059109502125,0.736842105263158,0.736842105263158,0.305,1.033,0.238,,,,,,,,,,,,,,,
0777x4,0.163,0.388,0.172,0.736842105263158,0.736842105263158,0.736842105263158,0.318,1.221,0.257,,,,,,,,,,,,,,,
0778x4,0.142,0.274,0.167,0.736842105263158,0.736842105263158,0.736842105263158,0.321,1.156,0.246,,,,,,,,,,,,,,,
0779x4,0.128,0.316,0.14,0.736842105263158,0.736842105263158,0.736842105263158,0.3,1.078,0.223,,,,,,,,,,,,,,,
0780x4,0.225,0.347,0.188,0.736842105263158,0.736842105263158,0.736842105263158,0.266,1.103,0.157,,,,,,,,,,,,,,,
0781x4,0.17,0.386,0.138,0.736842105263158,0.736842105263158,0.736842105263158,0.327,1.285,0.251,,,,,,,,,,,,,,,
0782x4,0.142,0.347,0.074,0.736842105263158,0.736842105263158,0.736842105263158,0.339,1.12,0.284,,,,,,,,,,,,,,,
0783x4,0.267,0.398,0.255,0.736842105263158,0.736842105263158,0.736842105263158,0.293,1.082,0.204,,,,,,,,,,,,,,,
0784x4,0.118,0.322,,0.736842105263158,0.736842105263158,0.736842105263158,0.322,1.165,0.213,,,,,,,,,,,,,,,
0785x4,0.086,0.321,0.188,0.736842105263158,0.736842105263158,0.736842105263158,0.273,0.995,0.183,,,,,,,,,,,,,,,
0786x4,,0.234,0.076,0.349912888777796,0.736842105263158,0.736842105263158,0.241,0.763,0.167,,,,,,,,,,,,,,,
0787x4,0.261,0.376,0.153,0.736842105263158,0.736842105263158,0.736842105263158,0.407,1.164,0.238,,,,,,,,,,,,,,,
0788x4,0.182,0.364,0.081,0.736842105263158,0.736842105263158,0.736842105263158,0.282,0.972,0.183,,,,,,,,,,,,,,,
0789x4,0.166,0.359,0.093,0.736842105263158,0.736842105263158,0.736842105263158,0.296,1.127,0.197,,,,,,,,,,,,,,,
0790x4,0.174,0.342,0.074,0.736842105263158,0.736842105263158,0.736842105263158,0.323,1.279,0.218,,,,,,,,,,,,,,,
0791x4,0.134,0.301,0.12,0.736842105263158,0.736842105263158,0.736842105263158,0.305,1.032,0.212,,,,,,,,,,,,,,,
0792x4,0.139,0.362,0.135,0.736842105263158,0.736842105263158,0.736842105263158,0.343,1.294,0.263,,,,,,,,,,,,,,,
0793x4,0.148,0.324,0.115,0.736842105263158,0.736842105263158,0.736842105263158,0.28,1.058,0.221,,,,,,,,,,,,,,,
0794x4,0.069,0.28,,0.736842105263158,0.736842105263158,0.736842105263158,0.292,1.129,0.254,,,,,,,,,,,,,,,
0795x4,0.145,0.392,0.166,0.736842105263158,0.736842105263158,0.736842105263158,0.322,1.314,0.193,,,,,,,,,,,,,,,
0796x4,0.143,0.359,0.091,0.736842105263158,0.736842105263158,0.736842105263158,0.338,1.242,0.213,,,,,,,,,,,,,,,
0797x4,0.241,0.425,0.225,0.736842105263158,0.736842105263158,0.736842105263158,0.168,1.239,0.275,,,,,,,,,,,,,,,
0798x4,0.145,0.348,0.102,0.736842105263158,0.736842105263158,0.736842105263158,0.29,1.22,0.265,,,,,,,,,,,,,,,
0799x4,0.167,0.37,0.108,0.736842105263158,0.736842105263158,0.736842105263158,0.325,1.209,0.247,,,,,,,,,,,,,,,
0800x4,0.079,0.299,,0.736842105263158,0.736842105263158,0.736842105263158,0.313,1.215,0.219,,,,,,,,,,,,,,,
